"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2011年8月16日","197.68","201.14","201.39","194.75","5.21M","-2.60%"
"2011年8月15日","202.95","202.06","205.28","198.32","4.79M","0.32%"
"2011年8月12日","202.30","200.28","204.56","197.21","5.62M","1.99%"
"2011年8月11日","198.36","197.01","200.85","191.36","7.40M","2.18%"
"2011年8月10日","194.13","200.76","202.40","193.60","8.76M","-5.34%"
"2011年8月9日","205.09","196.70","205.09","190.46","10.50M","5.88%"
"2011年8月8日","193.70","196.40","200.39","190.05","10.43M","-4.44%"
"2011年8月5日","202.70","204.67","207.32","194.84","10.02M","0.61%"
"2011年8月4日","201.48","206.73","208.00","201.45","6.58M","-4.04%"
"2011年8月3日","209.96","212.97","214.83","205.54","8.20M","-0.82%"
"2011年8月2日","211.70","220.32","222.43","211.30","6.59M","-4.35%"
"2011年8月1日","221.32","225.00","227.45","217.66","5.79M","-0.54%"
"2011年7月29日","222.52","221.29","225.75","219.51","5.17M","-0.62%"
"2011年7月28日","223.90","223.27","225.95","220.23","5.36M","0.62%"
"2011年7月27日","222.52","224.39","227.20","219.62","12.96M","3.89%"
"2011年7月26日","214.18","214.99","215.60","210.35","9.86M","0.32%"
"2011年7月25日","213.49","215.49","216.08","213.00","3.35M","-1.40%"
"2011年7月22日","216.52","213.86","217.95","211.11","3.60M","1.55%"
"2011年7月21日","213.21","216.74","217.09","211.07","4.55M","-1.09%"
"2011年7月20日","215.55","220.05","220.20","214.41","3.38M","-1.15%"
"2011年7月19日","218.06","213.77","218.40","213.77","4.44M","3.09%"
"2011年7月18日","211.53","212.53","213.39","208.29","2.90M","-0.63%"
"2011年7月15日","212.87","213.08","214.53","209.29","4.08M","1.18%"
"2011年7月14日","210.38","213.58","215.91","209.38","3.90M","-1.46%"
"2011年7月13日","213.50","214.70","216.83","212.14","4.23M","1.07%"
"2011年7月12日","211.23","214.64","215.65","211.12","3.99M","-0.62%"
"2011年7月11日","212.55","216.74","217.50","211.00","4.03M","-2.63%"
"2011年7月8日","218.28","214.30","218.32","213.25","3.71M","0.71%"
"2011年7月7日","216.74","215.09","217.80","215.09","3.15M","1.19%"
"2011年7月6日","214.19","212.12","214.40","211.01","2.61M","0.47%"
